"","P2S1","P2WF","P3S1","P3WF","P4B2","P4S1","P4S2","P4S3","P5S1","P5S2"
"1187",68.1633098043435,5.58403303278234,1138.90548386366,281.30320101123,0,8.72987026715861,54.0615089344034,60.6136214823757,0,0
"1188",328.349303490903,22.8692810136563,449.390309466947,2392.90385275787,0,302.170887650641,748.817212561099,401.13380170829,0,86.9246600556168
"1189",98.4505856319196,8.3620193154228,190.460485235455,542.513316235944,0,15.5890540484975,84.4037886415463,25.4474270009674,0,0
"1190",0,0,327.158074005712,0,0,0,66.6430131332112,11.3688385947213,0,91.7894473035019
"1191",207.200200180599,9.37219614547388,39.2975431561762,107.772005582225,0,16.3593367191292,2.29171296881744,3.60290757063073,156.972764707831,93.6605193219192
"1192",24.7989775232502,2.52544207512769,28.4485281744097,0,20.7614580681734,1300.75066980663,97.3061326559885,84.0930737598894,0,0
"1193",85.3735291784024,4.04070732020431,317.032326689397,1418.38919211182,403.09323659898,37.7071707337775,4307.96203878303,2382.99031609595,95.7936358986248,69.9780934888084
"1194",42.4834942816336,2.30095833511634,483.383889743148,206.410790352396,0,13.3882464181214,58.7595205204792,20.4517988568156,0,29.4025602894153
"1195",45.9390895102832,6.31360518781923,57.6203240142706,260.296793143508,0,0,22.0462787600238,15.0171609666625,0,0
"1196",19.4461927573028,0,30.377241948946,0,0,30.077704281807,7.99807826117287,12.4285172919657,0,28.1729986773125
"1197",117.21921069733,6.08912144780788,146.341157642938,674.031695929506,0,51.9390600768764,177.057743970835,133.595207188303,0,99.3271945776974
"1198",11.5186507621654,1.62750711508229,26.5198143998735,193.624281215522,0,6.56574276395542,16.6149190239264,11.2628707249969,0,0
"1199",19.3106792189244,2.04841412760357,0,0,0,0,2.10837593131205,1.98311299055725,33.9245169148791,22.2924866194294
"1200",3.38783845946041,1.01017683005108,15.188620974473,42.0128157354435,0,61.8426944135689,20.6024995896688,5.10159601387628,0,0
"1201",11.5186507621654,0,45.0836844797849,0,0,302.831129939754,7.33348150021581,3.98136424821799,0,0
"1202",264.522426914669,23.1498856886705,510.626971808473,460.314328927468,308.613557853959,359.208485404556,1951.78318415275,367.663093142472,0,0
"1203",6.5724066113532,1.96423272509932,4.82178443634063,25.5730182737482,117.347371689676,9.68355357365492,507.316499907117,28.5659100242865,9.08487063144221,7.64466567524797
"1204",32.1844653648739,7.26766108286747,34.9579371634696,160.744686292132,39.5169781587455,316.512817375259,45.1467454857036,37.6337320192773,0,0
"1205",40.2475208983897,3.56367937268019,35.6812048289207,474.927482226752,0,41.962065485838,200.135293566827,91.3443037024614,0,0
"1206",6.64016338054241,0,0,0,0,6.27230174657194,31.9464787853151,473.615824599802,0,0
"1207",6.97894722648845,0,0,116.905226394277,0,8.54646963129393,187.118363903944,58.706199827336,0,0
"1208",32.7942762875768,2.35707927011918,36.1633832725547,275.823268523998,0,80.8796804163224,61.9679186768236,26.1589255548315,0,0
"1209",5.35278476594745,0,84.6223168577781,1128.86609236974,0,33.5989964904088,101.614553037365,9.59766134361294,0,0
"1210",10.095758609192,0,65.0940898905985,279.47655684882,0,17.6798212973548,33.4360922150465,12.4739320932761,0,0
"1211",21.6821661405466,0,0,124.21180304392,0,30.5178658078822,351.136261082208,12.0803371485854,0,0
"1212",178.810113890321,10.3543125080235,229.999117613448,1003.74096724462,0,187.435449853699,1028.24577484901,760.713060217498,0,0
"1213",51.0208471994738,4.82640041024403,49.6643796943085,1441.22224414195,0,7.59278632479761,115.227328072141,54.3161023673237,0,0
"1214",13.2125699918956,0,44.8425952579679,679.511628416738,0,28.1336575416414,316.393892474936,188.48656370556,0,0
"1215",0.880837999459708,0,0,40.1861715730329,0,2.34752813906786,7.74598983460295,2.0588043260747,0,0
"1216",1.69391922973021,0,7.71485509814501,0,6.61959532608427,9.13335166606089,4.51467454857036,1.68034764848744,0,6.52202246419757
"1217",0,3.50755843767735,0,117.818548475483,0,0,13.9565319800982,12.3679642235517,0,0
"1218",5.28502799675825,0,0,0,0,1.8706864858197,13.2461009597648,15.6832447192161,0,0
"1219",0,0,6.02723054542579,22.8330520301323,0,4.2548947520605,23.9713176538304,29.7466948583587,0,0
"1220",0,0,12.2955503126686,0,0,0,14.8961342973134,6.88791153208815,0,0
"1221",54.6797127356911,0,10670.3678684,530.640129180275,0,229.984397374304,254.059299723101,59.2360391759581,0,0
"1222",17.0747058356805,1.20660010256101,41.9495245961635,102.292073094993,0,24.8691262232501,75.3515224147175,32.5624125396079,0,0
"1223",63.1493088843421,6.79063313534335,248.56298769336,706.911290852897,201.89765744557,224.885859697266,7189.92859984909,199.658604827936,0,0
"1224",20.3270307567625,2.21677693261209,15.42971019629,0,0,299.16311722246,759.313257958283,27.808996669112,0,0
"1225",738.413270623992,87.2119329944097,295.816475169498,897.795605824803,489.248272736956,195.578438086091,109.84180259542,93.6453203021919,292.325837280077,144.553678222871
"1226",269.739698142238,13.4129034656782,156.949083402888,70.3258002528076,0,6.1255812378802,52.6406468937366,7.97786676353947,281.745987937132,211.110382878002
"1227",5.21727122756904,0.364786077518444,28.9307066180438,37.446205329417,0,2.78768966514308,6.39387918300066,2.14963392869564,19.2047265246943,15.6100865536532
"1228",4.1331629205417,0.70151168753547,11.0901042035835,100.465428932582,0,3.6313325901206,5.95845371892535,4.20843825477034,0,0
"1229",8.13081230270499,0,54.0039856870151,0,0,0,3.27714954540894,2.21018699710961,0,34.5881027404576
"1230",0,5.27536789026674,0,0,0,75.0842203229986,23.3754722819379,8.50770611216163,0,0
"1231",20.1237604491949,0,698.917654047575,0,0,0,59.6762057080062,54.3312406344272,0,0
"1232",0,0,38.333186268908,185.404382484674,0,9.97699459103841,1.21460787347324,0,0,52.7107717188427
"1233",23.1728150627092,6.65033079783626,40.0208108216272,176.271161672622,0,5.35529856724856,20.8775051459269,11.3385620605143,0,0
"1234",0,0,0,0,0,95.3316505224589,0,0.272488807862828,0,1.28302081262903
"1235",36.3853850546048,4.93864228024971,28.9307066180438,0,0,606.982744457734,3.23131528603259,3.0125151535946,0,0
"1236",215.940823406007,15.4332571257803,299.67390271857,757.144005319188,11.8350340678476,476.915013502505,16.2482449489157,9.6733526791304,1499.57864600008,1293.12460152848
"1237",12.6705158383819,0,150.921852857462,1229.33152130232,0,73.3235742186977,177.332749527094,38.2846775047273,0,0
"1238",17.6167599891942,1.90811179009648,24.8321898471543,516.02697588099,0,8.91327090302328,30.4568653555838,17.8631551821187,0,0
"1239",1.28737861459496,1.26272103756385,0,0,0,0,14.850300037937,1.48355017614206,0,0
"1240",2.03270307567625,0,10.3668365381324,0,0,2.53092877493254,2.91047547039815,1.39272057352112,21.3896954107373,18.9245569862782
"1241",5.62381184270429,0,0,0,0,15.882495065881,11.2293935472055,5.25297868491119,36.9144743378854,32.1824387167782
"1242",2.16821661405466,0,0,0,0,0,4.51467454857036,1.13537003276178,15.2947822023014,11.3333505115564
"1243",8.60510968702945,1.62750711508229,23.3856545162521,222.850587814091,0,302.611049176716,222.869086217496,34.0005479144395,0,0
"1244",1.49064892216258,0,3.85742754907251,0,0,15.8458149387081,10.2210398409258,4.48092706263317,0,0
"1245",2.37148692162229,0,7.71485509814501,183.577738322264,0,1.46720508691741,4.0334148251187,3.37583356407837,0,0
"1246",11.5186507621654,0,33.0292233889333,780.890379430525,0,27.803536397085,13.7731949425928,11.2931472592039,0,0
"1247",18.3620844502754,1.90811179009648,36.8866509380058,225.590554057707,0,39.687897601116,31.8089760071861,25.9167132811756,0,0
"1248",3.32008169027121,0,32.3059557234822,0,0,9.94031446386547,5.95845371892535,3.07306822200856,0,0
"1249",4.26867645892012,0,11.5722826472175,81.2856652272711,0,6.89586390851184,8.54808937368905,5.64657362960194,0,0
"1250",11.1121101470302,1.09435823255533,7.71485509814501,36.5328832482117,49.0451835523517,159.888674346825,579.872132499877,212.571546667213,0,0
"1251",14.635462144869,0.757632622538308,7.23267665451095,40.1861715730329,0,138.430799950658,641.771299787636,212.934865077697,0,0
"1252",0,0,11.5722826472175,0,0,0,0,0,5.51992139631932,4.4371136436754
"1253",1.76167599891942,0,12.7777287563027,0,0,0,0.710431020333407,0.302765342069809,132.248116786817,121.673140397653
"1254",21.6821661405466,1.4872047775752,24.1089221817032,0,0,3.33789157273711,2.52088426569919,0.439009746001223,116.838336222092,95.2642953377055
"1255",3.86213584378487,0,6.75049821087689,0,0,0,0,1.2716144366932,43.1243859087447,39.5598083893951
"1256",1.35513538378417,0,16.6351563053752,0,0,0,0.550011112516186,0.34818014338028,165.827638614426,153.374446309695
"1257",0,0,0,0,0,0,0,0,0,0
"1258",17.4134896816265,0.813753557541145,53.521807243381,55.7126469535229,0,48.2343672324099,16.1794935598511,8.38659997533371,43.6993777208613,27.8522434741552
"1259",8.94389353297549,1.4872047775752,9.64356887268126,65.7591898467811,0,1.65060572278209,68.6826376754587,79.3850726907039,0,0
"1260",498.486550925005,98.3519385924729,687.827549843991,632.932202275268,188.658466793402,163.263246046735,38.500777876133,21.1330208764727,155.707782721174,124.185722822385
"1261",349.489415477936,89.6812541345345,1202.07085997972,483.1473809576,0,57.0742778810874,7.76890696429112,11.4596681973423,16.3297674641113,16.4119745615463
"1262",369.68093269632,98.3238781249715,1245.94909835042,1040.27385049283,7.92345501152512,574.117350510784,69.9889140676846,36.1653201102387,8.39488045690229,4.06289923999193
"1263",133.616348841119,44.6161433272559,329.327877002065,179.924449997443,0,177.935296915909,61.0512334892966,13.5638873247274,0,3.68868483630846
"1264",9624.30700917352,1033.66344134976,2526.13286619886,2829.471807574,1161.33779213227,2785.08537611381,1623.9765610931,2012.45095220381,1049.59005383763,1104.30670526991
"1265",1618.77697269937,200.043072817615,1756.81715938071,3563.78276086305,73.3170330813274,6830.05976036359,3741.72559844761,990.981241128692,0,7.59120647472176
"1266",441.028810652557,89.0919843170047,338.489267431112,948.941642372299,80.2375191040518,479.666023040475,418.398036717,7626.09885085566,0,0
"1267",571.528348110972,29.3231885389827,158.636707955607,200.017535783959,19.2570045849724,3511.05845312054,125.815041988077,171.334907077305,0,20.4748738015383
"1268",547.406938279614,62.4064797231554,467.713090325041,539.773349992328,43.1276665184279,842.505841035151,112.706443806442,392.565542527714,0,15.0220353478649
"1269",1142.24361499167,298.058285800071,1280.18376784844,880.442486281902,106.013822116228,9726.98284422768,316.96682071714,430.168998012785,0,0
"1270",518.881338450957,41.3891895645927,211.435247533537,0,0,604.708576573012,147.838403618413,260.045152303759,0,0
"1271",28.2545727518999,3.76010264519012,7.71485509814501,28.3129845173641,13.3394875510486,47.5007646889512,17.6232727302061,40.9187359807347,0,0
"1272",173.186302047616,19.6703877184946,152.609477410181,198.190891621549,17.1507697084911,700.773829638929,87.5892696682026,78.8400950749783,0,0
"1273",38.5536016686595,3.33919563266884,34.7168479416526,21.919729948927,0,126.986600272702,13.1773495707003,8.97699239236984,0,0
"1274",51.3596310454199,9.42831708047672,253.625861351517,0,0,6.82250365416597,11.0231393800119,36.9373717325167,0,0
"1275",194.394170803839,12.7675127131456,31.3415988362141,0,18.0534417984117,164.547050497788,30.3422797071429,48.306210327238,0,0
"1276",436.218080040123,56.6540838853646,461.926949001433,364.415510400912,28.3840223830583,409.900421157552,171.007621733157,339.233427522117,0,0
"1277",230.779555858443,34.2057098842295,77.3896402032671,179.011127916237,0,446.690588712006,104.708365545269,532.185780023207,0,0
"1278",58.4740918102867,5.52791209777951,0,132.431701774767,4677.74706686734,4630.68265494722,81.2183076148901,41.6150962674952,0,0
"1279",13.4835970686524,2.3851397376206,24.8321898471543,0,29.487288270739,79.8893169826531,18.8607977333675,31.0637240963624,0,0
"1280",62.8105250383961,5.55597256528092,21.9391191853499,0,115.742621307595,21.0910731244378,18.2878694911632,101.956228942008,0,0
"1281",3.72662230540646,0.869874492543983,0,0,0,11.1140785333994,5.06468566108654,7.43288914781381,0,0
"1282",91.9459357897556,7.63244716038592,239.883775707946,0,197.284000097087,356.090674594856,29.2651746117987,111.11488053962,0,0
"1283",30.8293299810898,2.63768394513337,0,63.9325456843705,0,703.084677650824,176.782738414577,2034.0835358947,0,0
"1284",26.5606535221696,2.35707927011918,8.67921198541314,0,36.5080711923436,50.6552556258237,213.862654250044,35.2570240840293,0,0
"1285",1082.48214456679,86.2017561643586,869.608823094033,0,1369.75474800504,276.458118502413,103.264586374914,457.38760226486,54.3942254262299,35.6038275504556
"1286",11.3153804545978,3.90040498269721,0,0,5.61662633728363,25.8594896569194,2.13129306100022,6.69111405974278,0,0
"1287",134.497186840578,16.1067083458144,74.4965695414628,0,0,576.868360048754,89.0330488385576,185.080453607274,0,0
"1288",56.7124158113673,3.19889329516174,0,0,0,104.391641934174,52.7093982828011,21.0573295409552,0,0
"1289",9.14716384054312,1.20660010256101,9.64356887268126,0,12.8380030566483,12.5079233659709,4.19383473293592,13.2762602497611,0,0
"1290",13.5513538378417,3.05859095765465,196.728805002698,0,112.332526745673,225.692822495071,17.6920241192706,25.6139479391058,0,0
"1291",3.86213584378487,0,0,0,0,26.1162505471299,3.59798936104338,5.41949962304958,0,0
"1292",4.81073061243379,0.448967480022701,0,26.4863403549535,0,712.841591478825,5.77511668141995,2.86113248255969,0,0
"1293",4.878487381623,0,0,0,64.2903121821215,293.257616747618,5.15635417983924,3.93594944690752,0,0
"1294",83.273069333537,8.19365651041429,0,0,0,72.1131300219908,41.3654190871548,504.830931367199,0,0
"1295",797.971470741306,176.191675441409,1162.53222760173,674.031695929506,9.22731469696596,216.119309302935,78.2849150148038,47.0800106918553,26.3346249949401,23.201293028375
"1296",138.494836222742,46.9732225973751,437.335848376095,289.523099742078,3.00890696640194,9.72023370082786,13.8648634613455,28.2631446822167,7.93488700720902,13.0975041289214
"1297",33.0653033643336,12.9358755181541,68.951517439671,21.919729948927,0,28.6471793220625,5.43135973609733,10.309159897477,4.02494268481617,3.10063363052016
"1298",485.070710625542,87.9134446819451,1898.09544336549,1150.78582231867,0,229.214114703673,12.0085759566034,21.3146800817145,13.339810041105,13.0440449283951
"1299",88.3548270227276,19.165299303469,431.30861783067,160.744686292132,0,75.0842203229986,9.35018891277516,10.5665104382363,0,10.7452993057681
"1300",232.134691242228,38.1341753344282,1569.24974480706,381.768629943812,0,385.87493785928,26.8359588648522,14.6841190903857,15.6397772895714,14.0597697383931
"1301",55.8993345810968,19.2775411734747,18.5638700799114,29.2263065985694,0,6.1255812378802,20.0066542177763,146.447595959167,0,0
"1302",1051.78832812408,154.220329387798,387.43037945997,1443.04888830436,142.722487106332,631.118268137525,163.101211990737,1270.50934319464,34.0395152773024,26.4623042604738
"1303",301.314352584409,104.244636767771,276.047158980501,365.328832482117,0,42.4755872662591,135.32565080867,625.165016572845,0,4.86478724788507
"1304",138.901376837877,43.9146316397204,21.9391191853499,0,9.82909609024635,109.013337957964,304.110310962074,14915.8708214731,0,4.38365444314919
"1305",351.928659168748,49.0216367249787,2453.56501043193,100.465428932582,0,27.9502569057767,65.8638307238133,3067.66386065261,0,0
"1306",14.2289215297337,2.72186534763762,0,0,0,2.16412750320318,4.85843149389297,25.5079800693814,0,0
"1307",2.64251399837912,0,0,0,0,2.34752813906786,29.563097297745,1608.00186999986,0,0
"1308",4.67521707405537,0.841814025042564,0,52.972680709907,0,18.8902654940617,37.1028329651544,15.5470003152847,0,0
"1309",5.62381184270429,0,0,0,0,0,4.69801158607575,23.5551436130311,0,0
"1310",1118.79977285221,665.173382121133,939.283608199155,1132.51938069456,1102.76440318631,44.0895128618683,152.032238351349,29.0503345715982,794.523685982712,481.453559939044
"1311",806.1700398132,157.980432032988,2154.85546460063,273.083302280383,3595.04204345704,2683.37138346326,233.135960317798,134.654885885548,0,0
"1312",49.8689821232573,18.155122473418,15.6707994181071,81.2856652272711,39.2160874621053,66.5010705645317,27.1338815507985,10.27888336327,0,0
"1313",72.4319862632636,16.41537348833,976.652437580795,160.744686292132,1220.11177487599,692.630841406538,92004.3922054075,4124.82960555777,539.227321402943,429.384298626516
"1314",175.896572815185,26.3768394513337,188.049593017285,162.571330454542,232.28761780623,5949.84674859466,229.790059383325,32.6683804093324,0,0
"1315",80.020744412455,49.4144832699985,22.4212976289839,48.4060703038805,87.8600834189367,11.1140785333994,32.0381473040678,62.1577247269318,6.66990502055251,4.33019524262298
"1316",37.401736592443,16.41537348833,31.8237772798482,42.9261378166488,131.489234431765,11.6276003138205,13.4294379972702,8.96185412526634,0,0
"1317",163.835867899506,19.2775411734747,464.096751997786,231.983808626144,368.791697181998,914.068769149548,80.2099539086104,26.174063821935,0,0
"1318",170.950328664372,108.902674373006,43.3960599270657,93.1588522829399,8097.57042798091,20.3207904538062,109.177205834463,17.8328786479117,139.378015257063,84.6259144329898
"1319",163.835867899506,24.8615742062571,135.974321104806,0,49.3460742489919,7889.71195426252,218.400245928302,68.8185622524676,0,0
"1320",185.518034040052,32.9149283791643,209.024355315366,117.818548475483,296.477633089471,3512.08549668138,54.2448459719088,58.1006691431963,0,0
"1321",547.74572212556,113.757135250752,305.218954820362,338.842492127164,623.144632741842,7878.45115522043,64.0075432190711,30.4581934122228,214.356947557067,81.3114440003648
"1322",179.75870865897,25.7595091663025,275.564980536867,163.484652535747,134.397844499287,6676.88354928942,258.436471493543,82.4278643785055,0,0
"1323",304.70219104387,34.4863145592437,250.250612246079,337.929170045958,66.7977346541231,1977.05885462121,68.4993006379533,33.8794417776116,0,0
"1324",309.851705502249,48.2359436349389,42.1906138179805,135.171668018383,122.462513532559,1387.90265196953,62.4720955299634,13.8060995983833,0,0
"1325",40.1120073600113,12.5430289731342,22.4212976289839,26.4863403549535,37.6113370800243,4.40161526075224,39.7153857496062,21.6023071566809,0,2.51258242473185
"1326",402.542965753086,45.6543806248084,179.611470253689,155.2647538049,76.9277214410097,3654.00090871347,114.654399829937,48.2305189917206,0,0
"1327",24.0536530621689,7.99723323790436,0,19.1797637053111,211.626456636937,24.6123653330396,44.0467232606712,8.03841983195343,0,0
"1328",54.6119559665019,9.70892175549091,26.2787251780564,0,34.3015394169822,322.675078740312,39.6924686199181,18.3173031952234,0,0
"1329",157.398974826531,41.13664535708,95.4713318395445,156.178075886105,778.504529107063,2084.16482596618,21.8400245928302,9.32517253575011,0,0
"1330",26.7639238297373,3.7320421776887,19.2871377453625,0,0,343.76615186475,5.84386807048447,6.72139059394976,0,0
"1331",466.234328790942,46.6645574548595,0,109.598649744635,55.2635912829157,57.0742778810874,5.08760279077472,3.57263103642375,0,0
"1332",294.945216280624,53.6235533952113,122.714413904869,81.2856652272711,280.831316864181,441.445330526277,52.8010668015538,99.3373087331043,0,0
"1333",31.3036273654142,5.86463770779653,28.6896173962268,0,3943.67406396415,349.378211322209,32.7256611947131,13.8666526667972,0,0
"1334",282.613484288188,20.3438389385286,290.75360151134,221.023943651681,735.477159487515,3229.02495528784,78.6515890898146,57.6465211300916,0,0
"1335",44.6517108956883,8.9512891329526,36.4044724943718,84.9389535520922,145.029315780574,1026.93352046067,54.3135973609733,37.3763814785179,0,0
"1336",70.8735805719118,9.09159147045969,19.2871377453625,0,0,15.5890540484975,3.68965787979608,2.77030287993875,0,0
"1337",56.9156861189349,5.16312602026106,0,0,0,79.7792766011343,5.04176853139837,5.34380828753213,0,0
"1338",33.2685736719013,12.1221219606129,0,0,56.1662633728363,212.598017094333,15.9274051332812,5.58602056118797,0,0
"1339",3.04905461351437,0.617330285031214,0,0,49.9478556422723,9.94031446386547,5.77511668141995,2.28587833262706,0,0
"1340",154.282163443827,56.5418420153589,13.5009964217538,70.3258002528076,49.8475587433922,49.4448114291168,3.89591204698965,1.28675270379669,20.6997052361974,13.7924737357621
"1341",8422.57295083372,789.537374087421,109.213417483115,1064.93354668537,38.2131184733047,107.582812998219,7.72307270491478,11.6413274025842,95.3336424489315,27.4245698699455
"1342",4.67521707405537,1.01017683005108,0,0,65.5941718675624,17.606461043009,3.68965787979608,1.5895180458665,0,0
"1343",9.35043414811074,2.07647459510499,13.5009964217538,0,64.1900152832415,211.424253024799,9.64811159872143,4.34468265870176,0,0
"1344",45.9390895102832,8.5023216529299,39.7797215998102,66.6725119279864,230.181382929749,3915.86033660106,95.1748395949883,29.3076851123575,0,0
"1345",170.34051774167,19.2494807059733,69.4336958833051,0,183.844215647159,803.478185723148,66.6659302628994,39.9347486190078,0,0
"1346",7.18221753405608,0.813753557541145,27.9663497307757,0,251.243731694562,64.7404244602308,8.63975789244175,12.7918357024494,0,0
"1347",23.1728150627092,1.12241870005675,0,0,8.42493950592544,2.31084801189493,0.435425464075314,2.0588043260747,0,0
"1348",71.3478779562363,20.3157784710272,0,0,0,204.014867335866,19.0899690302493,6.60028445712183,0,0
"1349",536.701368747719,88.9236215119962,14.7064425308389,180.837772078648,212.027644232457,26.0428902927841,4.97301714233385,1.30189097090018,26.67962008221,0
"1350",90.9295842519175,7.68856809538875,0,0,32.7970859337812,166.894578636856,295.722641496203,113.870045152455,0,0
"1351",489.339387084462,64.5390752532633,1128.29755810371,548.906570804381,462.569297634859,1616.01636285801,232.310943649024,143.616740010814,7.35989519509242,6.84277766735483
"1352",165.394273590857,13.5251453356839,23.144565294435,27.3996624361588,0,164.987212023863,22.7108755209808,7.79620755829758,0,0
"1353",46.6166572021753,6.03300051280504,45.3247737016019,13.6998312180794,0,20.5041910896708,29.4485116493041,8.26549383850578,0,0
"1354",214.043633868709,15.9664060083073,426.969011837963,199.104213702754,190.764701669883,2812.00858945874,166.515864314275,114.112257426111,0,0
"1355",1246.65679631224,191.877476774702,1671.47157485748,1425.69576876146,16.7495821129708,109.600219992731,43.6571320559722,60.2048882705815,44.9643597075178,36.5660931599274
"1356",47.9717925859595,9.31607521047104,88.9619228504847,61.1925794407546,0,121.814702341318,7.37931575959216,5.04104294546232,9.77486080598212,2.19182722157459
"1357",32.3877356724416,10.8874613905505,8.43812276359611,21.0064078677217,0,27.1432941079721,1.55836481879586,1.2716144366932,0,0
"1358",78.8688793362384,23.9075183112088,166.110473831935,139.73827842441,4.01187595520259,340.831741690915,33.504843604111,11.2023176565829,6.66990502055251,2.7798784273629
"1359",663.880824515863,104.890027520304,1478.11801896022,731.57098704544,0,708.696737108283,152.238492518543,59.7507402574768,37.0294727003087,47.5786884683265
"1360",1052.2626255084,148.383752147503,750.751836738236,759.883971562804,1526.81969165123,3368.22603790913,289.626684999148,75.1009431004161,0,0
"1361",33.6751142870365,3.8723445151958,2284.56146593819,0,0,34.2959189066945,10.771050953442,26.4011378284873,0,0
"1362",11.2476236854086,0.729572155036889,0,0,0,10.783957388843,2.31463009850562,4.52634186394364,0,0
"1363",9.89248830162441,0.954055895048239,0,0,0,37.8172111152963,40.6320709371332,6.28238084794854,0,0
"1364",10.8410830702733,0,0,0,0,0,2.54380139538736,3.69373717325167,0,0
"1365",664.287365130998,98.3519385924729,817.292461959737,710.564579177718,768.575136117936,13130.2750837141,488.684873470631,158.936666319546,0,9.35536009208668
"1366",1159.6571046733,115.244340028327,1308.39120680103,458.487684765057,31.8944138438606,787.192209258365,97.7186409903757,83.3664369389219,0,0
"1367",383.43555684173,46.1594690398339,1501.02149503284,378.115341618991,166.894039736428,1858.17856245373,126.937981342798,76.9023968857315,0,0
"1368",60.3035245783954,7.4640843553774,177.200578035518,117.818548475483,148.539707241376,1833.52951699352,52.159387170285,48.0034449851682,63.0191026079789,75.484391143008
"1369",75.2777705692104,14.9842896457576,239.160508042495,400.948393649124,5.91751703392382,147.674191998238,9.41894030183968,13.0340479761053,4.71493285935608,3.84906243788709
"1370",236.877665085472,36.3102449468359,990.876701668,3307.13925604437,8.62553330368557,274.734152525286,136.311087385261,58.706199827336,0,0
"1371",535.888287517448,78.6534904064769,609.473552753456,739.790885776287,417.43569313883,1001.07403080375,201.762409774687,266.2972566175,0,0
"1372",271.704644448725,28.5655559164443,311.487274587605,0,317.339388056525,341.125182708298,116.99194705813,69.2727102655723,0,0
"1373",8.06305553351578,1.01017683005108,0,0,0,275.907916594819,5.59177964391456,9.11323679630125,0,0
"1374",204.015632028706,9.4002566129753,514.966577801179,0,166.994336635308,709.430339651742,50.8760279077472,135.654011514378,0,0
"1375",160.92232682437,13.7776895431966,0,0,578.111325144693,413.825194765056,48.0801380857899,55.6936846737414,0,0
"1376",39.5699532064976,5.27536789026674,0,0,0,263.143232338638,25.094257008551,17.3333158334966,0,0
"1377",91.5393951746204,11.3083684030718,0,0,0,457.217785210639,25.7130195101317,54.1798579633923,0,0
"1378",4.60746030486616,0.589269817529795,0,0,0,24.6490454602125,3.68965787979608,2.61892020890385,0,0
"1379",370.019716542266,52.8378603051716,1501.98585192011,318.749406340647,0,501.600739089891,424.654413121872,81.3984622154681,11.9598296920252,8.76730888629838
"1380",227.256203860605,32.3537190291359,6249.51480794109,484.060703038805,62.2843742045202,1834.96004195326,54603.0865431944,9787.19244774864,37.2594694251554,23.1478338278488
"1381",467.996004789862,47.8992180249219,642.984954586023,0,821.832789423251,2759.84944861883,286.807878047503,318.024715310127,0,0
"1382",143.237810065986,42.7641524721623,52.0752719124788,118.731870556688,0,33.7090368719276,30.6631195227774,313.513511713287,0,0
"1383",1.76167599891942,0,0,0,0,5.5020190759403,3.96466343605417,2.36156966814451,0,0
"1384",578.439538568271,75.173992436301,525.574503561129,928.848556585783,37.6113370800243,504.681869772417,173.711843036362,579.68966219396,0,0
"1385",9.07940707135391,2.74992581513904,6.99158743269392,0,0,1.57724546843622,4.05633195480687,5.26811695201468,0,0
"1386",4.878487381623,1.09435823255533,0,0,0,4.8784569140004,59.8824598751997,8.02328156484994,0,0
"1387",1.55840569135179,0.364786077518444,0,0,0,3.30121144556418,1.23752500316142,7.84162235960805,0,0
"1388",12.2639752232467,0,0,0,0,16.2859764647833,6.64596760957058,20.4215223226086,0,0
"1389",415.07796805309,42.9325152771708,533.771537102908,0,0,59.2384053842905,261.438615482694,965.564090661931,0,0
"1390",243.653342004393,18.2112434084208,226.141690064376,0,0,1760.53606391938,76.7265501960079,130.597830301812,0,0
"1391",79.8174741048873,4.40549339772275,143.206997759317,0,0,868.035209547514,50.1197626280374,53.029349663527,0,0
"1392",260.592534301695,37.9658125294196,555.469567066441,0,0,1707.20315900993,146.1196188918,225.999189588009,0,0
"1393",76.2941221070485,7.85693090039727,90.1673689595698,0,0,59.568526528847,5225.40349158971,5227.60694924574,0,0
"1394",182.536736195727,97.6504269049374,55.6916102397343,237.463741113376,0,82.0901246130292,108.466774814129,113.870045152455,0,0
"1395",146.625648525447,14.2266570232193,0,0,39.0154936643452,23.9888031710997,58.2324265376512,112.992025660453,0,0
"1396",232.676745395741,18.5479690184378,0,0,0,210.727330608513,52.7093982828011,139.483993091561,0,0
"1397",6.77567691892083,1.51526524507662,20.9747622980817,0,0,7.4827459432788,1.35211065160229,8.29577037271276,0,0
"1398",55.3572804275832,2.69380488013621,174.548596595531,0,0,0,25.5984338616908,39.8287807492834,0,0
"1399",3457.42466141773,681.53263467446,3757.85770046207,1401.03607256892,112.332526745673,659.838807713933,668.607258652488,990.950964594485,0,0
"1400",283.020024903323,42.2310035896353,439.746740594266,252.076894412661,1066.45692579173,196.128639993685,56.3303047735327,295.18107025096,0,7.48428807366934
"1401",26.8994373681157,4.68609807273694,39.5386323779932,0,0,10.6372368801512,10.5189625268721,18.241611859706,5.17492630904936,5.45283845367338
"1402",533.449043826637,72.4521270886634,303.290241045826,397.295105324302,8.62553330368557,3277.03924175721,416.381329304441,523.027128425595,0,0
"1403",380.725286074161,57.7203816504185,898.057351268443,835.689704302843,0,1094.20487369583,128.633848939723,113.188823132798,0,0
"1404",345.220739019016,27.5273186188919,90.8906366250209,0,0,182.043471159278,25.4150968241854,9.8247353501653,0,0
"1405",24.5957072156826,3.56367937268019,0,0,0,48.6378486313122,3.48340371260251,3.07306822200856,0,0
